ID,Company,Job_Title,YOE,Location,Est_Salary,Job_Description,Link,Min_level,Max_level,VN,Overseas,Remote,Data_Engineer_prob,Data_Analyst_prob,Data_Scientist_prob,Business_Analyst_prob,Business_Intelligence_prob,Others_prob,Data_Engineer,Data_Analyst,Data_Scientist,Business_Analyst,Business_Intelligence,Others
4139,Fastech Asia ( CoolMate ),Data Engineer,,HN,1485,"Proficient in Python (preferred), Java/Scala or other programming languages; Have proficiency in using one of the database types (Postgres, MongoDB, Oracle, AzureSQL,...)",https://www.facebook.com/groups/datanalyticsvn/posts/3209230309370263/,0,2,1,0,0,0.99999726,0.01070914,3.49E-12,1.17E-08,1.68E-11,0.000276312,1,0,0,0,0,0
5135,Bang Huu ( Amigo Technologies ),Data Specialist ( urgent ),2,HN,1485,"University degree in IT or Electronics and Telecommunications is preferred Experience in developing ETL or reports such as: SQL, DataStage, Tableau, PowerBI, Python.. Have experience participating in one of the following types of projects: Data Analytics, Business Intelligence, Data Warehouse, Data Lake, BigData... Able to communicate & read technical documents in English. Good behavioral, communication and presentation skills Problem solving and teamwork skills Able to work independently, proactive, responsible, and enthusiastic at work.",https://www.topcv.vn/viec-lam/data-specialist-ha-noi/1075385.html,1,2,1,0,0,0.016998716,3.36E-09,0.94612384,0.004809344,1.53E-07,2.68E-06,0,0,1,0,0,0
5731,PTF,Business Intelligence,2,HN,1485,"Have at least 2 years of experience in MIS, data analysis and financial indicators, business reports of financial companies and banks; Know how to use SQL server, Oracle Database, ETL, Power BI",https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-bi.35BD716F.html,1,2,1,0,0,0.000841857,0.000110529,0.001160768,0.00269842,0.9913688,0.038768124,0,0,0,0,1,0
6880,VinGroup,Business Intelligence Specialist ( VINID ),2,HN,1485,"Priority is given to 2-3 years of working experience in the real estate industry or work related to business analysis (BA), data analysis (DA), and business performance management.",https://www.topcv.vn/viec-lam/business-intelligence-specialist/1131558.html,1,2,1,0,0,0.000569508,3.12E-06,0.0056025,0.004045879,0.82501453,0.1034207,0,0,0,0,1,0
2776,NMS,Data Engineer | Data Scientist,1.5,HN,1485,"[Hanoi] Recruiting DE, DS from 1.5 years of experience; Offer min 20M 13th month salary; Working on product projects in the Bank/Finance field.",https://www.facebook.com/groups/datanalyticsvn/posts/3188008061492488,1,2,1,0,0,0.9960285,0.002210994,0.3265392,0.07107284,5.18E-06,7.13E-07,1,0,0,0,0,0
7222,Glint's Client,AI / Data Engineer,2,HCM,1485,"Minimum of 2 years of experience in data engineering, machine learning, or software development, preferably in an edtech or related industry.",https://www.linkedin.com/jobs/view/ai-data-engineer-at-glints-client-3736233734/,1,2,1,0,0,0.99999976,7.44E-06,1.19E-05,1.97E-05,1.05E-10,4.91E-07,1,0,0,0,0,0
5008,Undisclosed,AI Engineer,2,HN,1485,"Cau Giay, Hanoi is recruiting AI Engineer (>2yrs exp). Domain bank. Offer up to 35M+allowances. 2nd probationary period with full salary.",https://www.facebook.com/groups/datanalyticsvn/posts/3223794591247168/,1,2,1,0,0,0.9999608,1.30E-07,1.13E-05,1.49E-06,3.11E-10,0.004419897,1,0,0,0,0,0
4795,FPT,Data Scientist ( FPT Telecom ),2,HN,1485,"Strong understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Tree, Random Forests,...",https://www.careerlink.vn/tim-viec-lam/data-scientist-junior-senior/2632570,1,2,1,0,0,1.75E-06,0.35698003,0.004512302,0.31048268,0.000387313,0.09217534,0,0,0,0,0,0
6962,Viettel,HR Data Analyst,2,HN,1485,Years of experience: >2 years; Business Analyst/Data Analyst candidates have experience working on HR System projects,https://www.vietnamworks.com/chuyen-vien-quan-tri-va-phan-tich-du-lieu-nhan-su-1699684-jv,1,2,1,0,0,9.42E-06,0.99982435,0.000110373,9.41E-05,6.21E-08,8.25E-08,0,1,0,0,0,0
6990,Undisclosed,Data Design Engineer,2,HN,1485,"2 data design engineers with 2 years of experience, working on bank projects, online interview, offer: 18-35M",https://www.facebook.com/groups/datanalyticsvn/posts/3268370770122883/,1,2,1,0,0,0.9999983,4.48E-06,4.02E-05,3.95E-05,3.72E-08,6.70E-06,1,0,0,0,0,0
6873,Viettel,HR System Analyst,,HN,1485,"Candidates have experience in data management and analysis, good English (equivalent to minimum TOEIC 800)",https://www.facebook.com/groups/datanalyticsvn/posts/3265335920426368/,1,2,1,0,0,2.11E-05,0.3074093,0.32314292,0.00939129,5.93E-06,5.83E-05,0,0,0,0,0,0
7170,LifesUp Software,Data Engineer,2,HN,1485,[Cau Giay - Hanoi] Offer up to 35M; Data Engineer and Data Design Engineer with 2 years of experience,https://www.facebook.com/groups/datanalyticsvn/posts/3273505422942751/,1,2,1,0,0,1,3.09E-12,3.31E-09,3.10E-11,1.05E-17,2.05E-07,1,0,0,0,0,0
6924,KiotViet,Data Engineer,2,HN,1485,At least 2 years in the field of system development using Python 3 as the main programming language.,https://www.topcv.vn/viec-lam/data-engineer/1133064.html,1,2,1,0,0,0.9999994,2.66E-05,0.000179533,0.000318552,2.12E-08,8.46E-07,1,0,0,0,0,0
5907,Undisclosed,AI Engineer,2,HN,1485,"Cau Giay, Hanoi; Recruiting AI Engineer (>2yrs exp). OS domain bank. Offer up to 35M+allowances.",https://www.facebook.com/groups/datanalyticsvn/posts/3241170349509592/,1,2,1,0,0,0.9999983,6.13E-12,0.001842773,5.94E-07,9.42E-12,0.000103859,1,0,0,0,0,0
6397,Evotek,AI Engineer | Data Engineer,2,HN,1485,"Cau Giay, Hanoi; Evotek recruits AI Engineer, DE (>2yrs exp). OS domain bank. Offer up to 35M",https://www.facebook.com/groups/datanalyticsvn/posts/3252844655008828/,1,2,1,0,0,1,4.20E-09,0.000288752,4.09E-06,2.88E-12,8.28E-09,1,0,0,0,0,0
5308,Edupia,Data Engineer,1,HN,1485,"Strong mathematical skills to help collect, measure, organize and analyze data;",https://www.topcv.vn/brand/educa/tuyen-dung/data-engineer-attractive-salary-top-1-edtech-companies-in-vietnam-j599418.html,1,2,1,0,0,0.9999993,7.81E-08,0.25217208,4.43E-05,4.14E-09,4.58E-07,1,0,0,0,0,0
6116,A Dong Vi Na ( ADVN ),Data Engineer,1,HCM,1485,Must have 1+ years of experience at Data Engineer position or a similar role.,https://careerbuilder.vn/vi/tim-viec-lam/data-engineer.35BDACC6.html,1,2,1,0,0,0.9999999,1.16E-06,4.42E-06,1.37E-06,7.15E-12,1.03E-05,1,0,0,0,0,0
5923,Evotek,Data Engineer,1.5,HN,1485,"05 Data Engineer (Full-time)- min 1,5 years of experience; Offer upto 35M",https://www.facebook.com/groups/datanalyticsvn/posts/3242218526071441/,1,2,1,0,0,1,2.50E-08,1.35E-06,2.49E-06,7.43E-12,3.65E-06,1,0,0,0,0,0
4182,Sapo,Data Engineer,1.5,HN,1485,Have experience working in the Data Engineer field for 1.5 years or more.,https://www.linkedin.com/jobs/view/data-engineer-at-tuy%E1%BB%83n-d%E1%BB%A5ng-sapo-3638043058/,1,2,1,0,0,0.99999857,5.21E-07,0.000887821,5.68E-06,1.02E-09,4.98E-06,1,0,0,0,0,0
7315,Evotek,Data Engineer,2,HN,1485,"Cầu Giấy, HN;Data Engineer (>2yrs exp). OS domain bank. Offer up to 35M",https://www.facebook.com/groups/datanalyticsvn/posts/3280363548923605/,1,2,1,0,0,1,2.57E-10,0.12093687,5.11E-05,2.86E-10,2.04E-08,1,0,0,0,0,0
6985,LifesUp Software,Data Engineer,2,HN,1485,Have experience working in the Data Engineer field for 2 years or more.,https://www.linkedin.com/jobs/view/3727278762,1,2,1,0,0,0.99999976,2.81E-07,0.00080069,7.53E-05,3.58E-10,2.65E-06,1,0,0,0,0,0
7319,KiotViet,Data Engineer,2,HN,1485,[HN] #DataEngineer from 2 years of experience. Offer upto 35M,https://www.facebook.com/groups/datanalyticsvn/posts/3280240345602592/,1,2,1,0,0,0.999998,0.00020678,2.09E-05,0.000192378,7.55E-08,6.51E-06,1,0,0,0,0,0
6425,YODY,Business Intelligence Analyst,1,HN,1485,[HN/HD.YODY] 02 BUSINESS INTELLIGENCE ANALYST;Income: 25-35M,https://www.facebook.com/groups/datanalyticsvn/posts/3253745081585452/,1,2,1,0,0,0.000277144,0.002340542,0.015573286,0.059179645,0.9972983,0.001156924,0,0,0,0,1,0
4939,Undisclosed,Data Engineer | Data Analyst,,HN,1485,Many new Data jobs onsite in Hanoi and Remote jobs.,https://www.facebook.com/groups/datanalyticsvn/posts/3223220411304586/,1,2,1,0,1,0.9706544,0.99954486,5.61E-06,5.93E-05,5.54E-09,7.17E-10,1,1,0,0,0,0
7258,KiotViet,Data Engineer,2,HN,1485,Minimum 2 year of experience in similar role,https://www.linkedin.com/jobs/view/3731587764,1,2,1,0,0,0.99999696,0.001671447,1.62E-07,7.32E-06,2.54E-08,3.47E-05,1,0,0,0,0,0
3096,NMS,Data Scientist ( Banking ),2,HN,1485,Minimum 2 years of practical work experience,https://www.topcv.vn/viec-lam/data-scientist/998904.html,1,2,1,0,0,2.99E-06,0.07774286,0.08444304,0.332421,0.000669425,0.20317589,0,0,0,0,0,0
7232,KiotViet,Data Engineer,2,HN,1485,Have 2 years or more experience,https://www.facebook.com/groups/datanalyticsvn/posts/3276676965958930/,1,2,1,0,0,0.9999894,0.001372625,9.20E-06,0.000180713,6.60E-07,2.95E-05,1,0,0,0,0,0
3152,Menard ( Thien Thuy Moc ),Senior Data Analyst,3,HCM,1485,"At least 3 years of experience in the field of data analysis, priority is given to candidates with experience working in companies in the field of service chains or retail business;",https://www.facebook.com/groups/datanalyticsvn/posts/3193110760982218,2,2,1,0,0,0.000351436,0.9999988,7.67E-08,3.24E-06,6.56E-08,2.51E-10,0,1,0,0,0,0
4771,Undisclosed,Data Engineer | Data Analyst,4,HN,1485,[ Hanoi ] Still opening DE/DA/BA positions; Salary range 25-35M + bonus; Requirements: Experience with AWS cloud; Good conversational English; From 4 years of experience,https://www.facebook.com/groups/datanalyticsvn/posts/3221034744856486/,2,2,1,0,0,0.35638186,0.9999994,1.74E-09,3.87E-07,5.13E-09,8.65E-09,0,1,0,0,0,0
4716,Undisclosed,Data Engineer ( AWS Cloud ),4,HN,1485,[Hanoi] URGENTLY NEEDED DATA ENGINEER; AWS cloud experience; Salary: 25-35m + project bonus + excellent individual bonus; Good English; Minimum 4 years of experience,https://www.facebook.com/groups/datanalyticsvn/posts/3219667854993175/,2,2,1,0,0,0.9999999,0.000141927,1.88E-07,4.58E-06,3.58E-09,1.68E-06,1,0,0,0,0,0
6892,Aspire,Market Research Analyst,3,HCM,1485,Proficiency in data analysis and a track record of producing high-quality reports; Minimum of three years of demonstrable experience in a related field,https://glints.com/vn/opportunities/jobs/market-research-analyst/603f1f34-c95d-4943-902a-4d1946b19308,2,2,1,0,0,4.78E-06,0.9874676,3.22E-09,3.43E-08,1.59E-12,0.32486874,0,1,0,0,0,0
4334,Undisclosed,Data Analyst,3,HCM,1485,"Phu Nhuan - HCM is recruiting for the position of DATA ANALYST 3+ years of experience, Market Research, E-Commerce experience. Salary up to 35 Million",https://www.facebook.com/groups/datanalyticsvn/posts/3213735828919711/,2,2,1,0,0,0.00028917,0.9998827,8.93E-07,2.19E-05,6.22E-12,1.32E-07,0,1,0,0,0,0
4208,Undisclosed,Senior Data Analyst,3,HCM,1485,[Phu Nhuan-HCM] Recruitment Senior Data Analyst - UP TO 35M; From 3 years of experience in a related position; Have experience with Digital Marketing,https://www.facebook.com/groups/datanalyticsvn/posts/3209844042642223/,2,2,1,0,0,1.73E-05,0.99999857,1.10E-06,6.20E-05,1.55E-08,5.05E-09,0,1,0,0,0,0
4313,Undisclosed,Data Analyst,3,HCM,1485,"DATA ANALYST - UP TO 35M GROSS 3+ years of experience as Data Analyst, Market Research, with experience working in the Ecommerce/Retail industry",https://www.facebook.com/groups/datanalyticsvn/posts/3213333262293301/,2,2,1,0,0,0.0056362,0.99922407,2.13E-05,1.65E-07,8.62E-12,1.55E-07,0,1,0,0,0,0
3745,Undisclosed,Data Analyst,3,HCM,1485,"Phu Nhuan - HCM is recruiting for the position of DATA ANALYST 3+ years of experience, E-Commerce or retail experience. Salary up to 35 Million",https://www.facebook.com/groups/datanalyticsvn/posts/3204640426495918,2,2,1,0,0,0.000169929,0.9997654,5.25E-06,0.00010569,4.37E-11,6.38E-08,0,1,0,0,0,0
4104,Undisclosed,Middle Data Engineer,3,HN,1485,"HA DONG |HN| FIND: MIDDLE DATA ENGINEER- upto 35 million/month; From 3Y+ skills/ Proficient in Python (preferred), Java/Scala, Vietnamese.",https://www.facebook.com/groups/datanalyticsvn/posts/3209140129379281/,2,2,1,0,0,0.99999344,0.000768245,8.78E-11,1.43E-08,1.91E-11,0.000187576,1,0,0,0,0,0
7121,PTF,Senior Business Intelligence,2,HN,1485,"Have at least 2 years of experience in MIS, data analysis and financial indicators, business reports of financial companies and banks",https://www.ptf.com.vn/chuyen-giacvcc-bi,2,2,1,0,0,0.001236985,5.78E-08,1.42E-05,7.51E-06,0.06737518,0.8526641,0,0,0,0,0,1
2488,VietCredit,Risk Analyst Expert,4,HCM,1485,Have at least 4 years of experience analyzing data in the risk management department in large financial institutions or banks;,https://www.linkedin.com/jobs/view/risk-analyst-expert-at-vietcredit-finance-company-3605675311,2,2,1,0,0,1.02E-05,0.95948863,1.27E-07,1.53E-06,4.24E-08,0.00350569,0,1,0,0,0,0
4175,freeC Asia's Client,Senior Data Analyst Ecommerce,3,HCM,1485,Have at least 3 years of experience in a related position; Ability to research and analyze data related to Digital Marketing,https://www.facebook.com/groups/datanalyticsvn/posts/3209400979353196/,2,2,1,0,0,1.54E-05,0.9999361,8.39E-05,0.000716422,1.35E-07,4.71E-08,0,1,0,0,0,0
3753,TEECOM,Senior Data Analyst ( Digital Marketing ),,HCM,1485,"Collect and process Marketing data from different sources (Facebook, Google Ads,..), CRM systems and other data sources",https://www.linkedin.com/jobs/view/senior-data-analyst-at-teecom-jsc-3638053133/,2,2,1,0,0,1.16E-05,0.99962574,0.000584218,0.002113605,1.10E-06,4.60E-07,0,1,0,0,0,0
4135,Undisclosed,Middle Data Engineer,3,HN,1485,"Ha Dong, Hanoi | Middle Data engineer - From 3 years of experience ~ 35 Mils gross - No English communication required",https://www.facebook.com/groups/datanalyticsvn/posts/3209242939369000/,2,2,1,0,0,0.99989253,0.020685697,1.28E-10,1.15E-07,5.90E-10,0.001112812,1,0,0,0,0,0
5342,Undisclosed,Data Engineer | Data Analyst,4,HN,1485,"Recruiting DA/DE/BA positions working in Hoan Kiem, Hanoi. Min 4 EXP, Offer 25-35m (deal based on ability).",https://www.facebook.com/groups/datanalyticsvn/posts/3230120657281228/,2,2,1,0,0,0.99708104,0.9532809,0.000287895,4.73E-05,2.38E-09,1.64E-11,1,1,0,0,0,0
4061,Undisclosed,Data Analyst,3,HCM,1485,"[HCM] Looking for Data Analyst with 3 years of experience. Salary upto 35 million, dynamic environment.",https://www.facebook.com/groups/datanalyticsvn/posts/3208578922768735/,2,2,1,0,0,2.95E-05,0.9999935,7.97E-08,3.26E-06,5.25E-10,8.46E-07,0,1,0,0,0,0
6887,CMC Global,Data Analyst | Data Engineer,3,HN,1485,[HN] CMC global needs to recruit Data Analyst/ Data Engineer > 3 years of experience. salary upto 35M+,https://www.facebook.com/groups/datanalyticsvn/posts/3265371303756163/,2,2,1,0,0,0.9997405,0.4846129,0.000463813,7.54E-07,1.61E-11,4.89E-11,1,0,0,0,0,0
4438,Gap Software,Data Engineer | Data Analyst,4,HN,1485,[Hanoi] - Data Engineer - Data Analysis - up to 35M; From 4 years of experience; English communication,https://www.facebook.com/groups/datanalyticsvn/posts/3215081262118501/,2,2,1,0,0,0.9714346,0.99960154,4.43E-08,1.70E-06,3.60E-09,4.13E-10,1,1,0,0,0,0
6649,SeABank,Senior Business Intelligence,,HN,1485,"Build and develop a company-wide reporting system; Operate reporting systems, MIS, Data Warehouse, ODS",https://www.facebook.com/groups/datanalyticsvn/posts/3259869480973012/,2,2,1,0,0,0.000315684,8.55E-05,0.009192931,0.001614523,0.97373503,0.05732633,0,0,0,0,1,0
4006,Undisclosed,Data Analyst,3,HCM,1485,"[HCM]Looking for Data Analyst with 3 years of experience. Salary upto 35 million, dynamic environment.",https://www.facebook.com/groups/datanalyticsvn/posts/3206820992944528/,2,2,1,0,0,2.95E-05,0.9999935,7.97E-08,3.26E-06,5.25E-10,8.46E-07,0,1,0,0,0,0
981,VietCredit,Data Engineer,3,HCM,1485,"Have at least 3 years of experience working in data integration, Data Warehouse or Data Engineer",https://tuyendung.vietcredit.com.vn/job/data-engineer-32873,2,2,1,0,0,0.99999887,2.59E-07,0.000154263,1.47E-06,1.48E-11,4.16E-05,1,0,0,0,0,0
4617,JAC Group's Client,Senior Strategic Planner,4,HCM,1485,"Analysis of markets, brands, and customer needs; Proficient in MS Office Excel, and Projects.",https://careerbuilder.vn/vi/tim-viec-lam/senior-strategic-planner.35BD527A.html,2,2,1,0,0,7.07E-05,1.95E-05,1.58E-11,8.78E-08,5.45E-10,0.999984,0,0,0,0,0,1
6738,Undisclosed,Data Engineer,5,Remote,1485,[REMOTE] Recruiting Data Engineer with 5 years of experience. ENG Fluent. Offer upto 35M,https://www.facebook.com/groups/datanalyticsvn/posts/3261116597514967/,2,2,0,0,1,0.9999989,1.61E-07,0.001135832,9.02E-06,1.13E-09,2.66E-06,1,0,0,0,0,0
3987,Fastech Asia ( CoolMate ),Middle Data Engineer,3,HN,1485,Developed the first eCommerce platform specifically for men in Vietnam - coolmate. me,https://www.linkedin.com/jobs/view/middle-data-engineer-at-coolmate-3630993511,2,2,1,0,0,0.9999996,0.000223421,1.77E-05,8.85E-05,2.13E-08,1.39E-06,1,0,0,0,0,0
5360,Undisclosed,Data Engineer | Data Analyst,3,HN,1485,"Urgently recruiting 1 DE/DA onsite Hanoi - outsourcing company, 25M-35M, exp 3y+",https://www.facebook.com/groups/datanalyticsvn/posts/3230391107254183/,2,2,1,0,0,0.99102336,0.9994862,2.20E-06,3.62E-05,8.83E-09,1.61E-10,1,1,0,0,0,0
4074,DigiSource's Client,Middle Data Engineer,3,HN,1485,At least 3 years of experience in data engineering or similar role experience,https://glints.com/vn/opportunities/jobs/hn-middle-data-engineer/4d763a35-1c8f-4215-8f2a-945decadbff5,2,2,1,0,0,0.99999875,1.65E-05,4.36E-06,5.93E-06,1.38E-10,6.07E-05,1,0,0,0,0,0
5098,Undisclosed,AI / Data Engineer,3,HCM,1485,AI/Data Engineer; 3+ years of experience; District 5; Up to 35M gross,https://www.facebook.com/groups/datanalyticsvn/posts/3226168034343157/,2,2,1,0,0,0.99999994,2.45E-07,1.46E-05,1.13E-06,7.88E-11,7.21E-07,1,0,0,0,0,0
5034,Undisclosed,Data Analyst,4,HN,1485,[HN] Open position DA/BA Salary UPTO 35M; Min 4 years of experience,https://www.facebook.com/groups/datanalyticsvn/posts/3224011624558798/,2,2,1,0,0,6.67E-06,0.9999964,3.94E-07,0.000184539,8.97E-08,1.40E-07,0,1,0,0,0,0
4101,Glint's Client,Data Analyst,3,HCM,1485,Have at least 3 years of working experience in a related position.,https://www.linkedin.com/jobs/view/3641501348/,2,2,1,0,0,8.02E-06,0.99999535,1.68E-05,0.000261531,4.83E-07,3.26E-08,0,1,0,0,0,0
3997,Undisclosed,Senior Data Analyst ( Ecommerce ),3,HCM,1485,Have at least 3 years of working experience in a related position,https://www.linkedin.com/jobs/view/3639412527/,2,2,1,0,0,3.25E-05,0.99999815,6.11E-06,8.80E-05,2.23E-07,9.61E-09,0,1,0,0,0,0
5136,SMedic | Smedicare,Data Analyst,3,HN,1485,Have a minimum of 3 years of experience in a similar position,https://www.topcv.vn/viec-lam/data-anlyst/1024180.html,2,2,1,0,0,7.90E-06,0.9999998,1.17E-08,1.22E-06,3.78E-10,6.71E-07,0,1,0,0,0,0
3710,TEECOM,Senior Data Analyst ( Digital Marketing ),3,HCM,1485,Have 3 to 5 years of experience in a Data Analyst position.,https://www.linkedin.com/jobs/view/3633555813/,2,2,1,0,0,6.08E-05,0.99998957,6.74E-05,4.24E-05,1.11E-06,2.94E-07,0,1,0,0,0,0
3428,VietCredit,Data Analyst & Reporting Leader,4,HCM,1485,"Have at least 4 years of experience working in a similar position, including at least 02 years of management experience from Team Leader/Supervisor position or higher, priority is given to candidates with experience working at TT. Customer credit management of financial institutions/banks.",https://www.topcv.vn/viec-lam/data-analyst-reporting-leader/1038900.html,1,2,1,0,0,4.93E-07,0.99999785,3.23E-07,9.58E-06,3.56E-06,2.07E-08,0,1,0,0,0,0
7318,CMC Global,Data Engineer,4,HN,1485,[HN] CMC global needs to recruit Lead Data Engineer > 4 years of experience; salary upto 40M,https://www.facebook.com/groups/datanalyticsvn/posts/3280273985599228/,1,2,1,0,0,1,3.93E-08,3.59E-05,3.32E-07,2.19E-11,3.75E-07,1,0,0,0,0,0
6944,TransCosmos Viet Nam,Data Analyst Supervisor,3,HCM,1485,Experience using the Microsoft BI Platform to create meaningful views to analyse data.,https://www.topcv.vn/brand/chinhanhtranscosmoshochiminh/tuyen-dung/data-analyst-supervisor-j1133544.html,1,2,1,0,0,1.78E-06,0.9999965,4.05E-06,6.67E-06,2.07E-09,6.55E-07,0,1,0,0,0,0
